currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,9.5,,,,,,,,,0,1,1,1,0,10,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.51,0.51,8.18,-15.32,9.5,-5.82,1.8399999999999999,gamble,lose,-5.82,98.09750000000003,658.9388786955678,None,658.9388786955678,None,658.9388786955678,None,658.9388786955678,None,658.9388786955678,None,658.9388786955678,None,658.9388786955678,None,1,658.9388786955678,None,659.922654813563,None,659.922654813563,None,659.922654813563,None,659.922654813563,None,659.922654813563,None,659.922654813563,None,659.922654813563,None,663.9241894618608,None,663.9241894618608,None,663.9241894618608,None,663.9241894618608,None,663.9241894618608,None,663.9241894618608,None,663.9241894618608,None,664.9078974230215,None,0.9508186177408788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,11.1,,,,,,,,,0,1,1,1,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.51,0.51,8.69,2.5091666666666668,2.775,0.26583333333333314,1.5204166666666665,certain,certain,1.5204166666666665,99.61791666666669,666.9253602871613,None,666.9253602871613,None,666.9253602871613,None,666.9253602871613,None,666.9253602871613,None,666.9253602871613,None,666.9253602871613,None,3,666.9253602871613,None,668.7427377792774,None,668.7427377792774,None,668.7427377792774,None,668.7427377792774,None,668.7427377792774,None,668.7427377792774,None,668.7427377792774,None,672.7442676278006,None,672.7442676278006,None,672.7442676278006,None,672.7442676278006,None,672.7442676278006,None,672.7442676278006,None,672.7442676278006,None,682.2313511112588,None,1.7844276715186425,673.7280629448942,None,674.7284123685677,None,0.5,7.502803389041219,677.7295636747731,None,None,677.7295636747731,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.5,0.5,9.19,2.515833333333333,1.675,-0.8408333333333331,0.4170833333333335,gamble,win,1.675,101.29291666666668,684.2487346191192,None,684.2487346191192,None,684.2487346191192,None,684.2487346191192,None,684.2487346191192,None,684.2487346191192,None,684.2487346191192,None,1,684.2487346191192,None,686.7663715551025,None,686.7663715551025,None,686.7663715551025,None,686.7663715551025,None,686.7663715551025,None,686.7663715551025,None,686.7663715551025,None,690.7679468415154,None,690.7679468415154,None,690.7679468415154,None,690.7679468415154,None,690.7679468415154,None,690.7679468415154,None,690.7679468415154,None,691.7516349636135,None,2.4847370331117418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,8.1,,,,,,,,,0,1,1,1,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,9.69,-16.689999999999998,8.1,-8.589999999999998,-0.24499999999999922,gamble,lose,-8.589999999999998,92.70291666666668,693.7690933479462,None,693.7690933479462,None,693.7690933479462,None,693.7690933479462,None,693.7690933479462,None,693.7690933479462,None,693.7690933479462,None,1,693.7690933479462,None,696.2534521587077,None,696.2534521587077,None,696.2534521587077,None,696.2534521587077,None,696.2534521587077,None,696.2534521587077,None,696.2534521587077,None,700.2549794473452,None,700.2549794473452,None,700.2549794473452,None,700.2549794473452,None,700.2549794473452,None,700.2549794473452,None,700.2549794473452,None,709.7419547758764,None,2.451389471098082,701.2386579698941,None,702.2390825900657,None,0.5,7.502768190664938,705.2401887783781,None,None,705.2401887783781,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,1.9,,,,,,,,,0,1,1,1,0,14,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,10.19,-17.189999999999998,1.9,-15.289999999999997,-6.6949999999999985,certain,certain,-6.6949999999999985,86.00791666666669,711.7594656377623,None,711.7594656377623,None,711.7594656377623,None,711.7594656377623,None,711.7594656377623,None,711.7594656377623,None,711.7594656377623,None,3,711.7594656377623,None,713.7935965231736,None,713.7935965231736,None,713.7935965231736,None,713.7935965231736,None,713.7935965231736,None,713.7935965231736,None,713.7935965231736,None,717.7951170921151,None,717.7951170921151,None,717.7951170921151,None,717.7951170921151,None,717.7951170921151,None,717.7951170921151,None,717.7951170921151,None,718.7788333728968,None,2.0011333870352246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,13.3,,,,,,,,,0,1,1,1,0,15,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,10.69,-17.689999999999998,13.3,-4.389999999999997,-2.1949999999999985,gamble,lose,-4.389999999999997,81.61791666666669,720.7963074365107,None,720.7963074365107,None,720.7963074365107,None,720.7963074365107,None,720.7963074365107,None,720.7963074365107,None,720.7963074365107,None,1,720.7963074365107,None,722.546985644818,None,722.546985644818,None,722.546985644818,None,722.546985644818,None,722.546985644818,None,722.546985644818,None,722.546985644818,None,726.5484854147653,None,726.5484854147653,None,726.5484854147653,None,726.5484854147653,None,726.5484854147653,None,726.5484854147653,None,726.5484854147653,None,736.0354364243976,None,1.7176707904145587,727.5322413736722,None,728.5326490346342,None,0.5,7.502423246769467,731.5337753820058,None,None,731.5337753820058,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,2.3,,,,,,,,,0,1,1,1,0,16,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,11.19,-18.189999999999998,2.3,-15.889999999999997,-6.794999999999998,gamble,lose,-15.889999999999997,65.72791666666669,738.0529863244737,None,738.0529863244737,None,738.0529863244737,None,738.0529863244737,None,738.0529863244737,None,738.0529863244737,None,738.0529863244737,None,None,738.0529863244737,None,741.054164829402,None,741.054164829402,None,741.054164829402,None,741.054164829402,None,741.054164829402,None,741.054164829402,None,741.054164829402,None,745.0557164369093,None,745.0557164369093,None,745.0557164369093,None,745.0557164369093,None,745.0557164369093,None,745.0557164369093,None,745.0557164369093,None,746.0394215182168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,2.9,,,,,,,,,0,1,1,1,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.5,0.5,11.69,2.7241666666666666,0.725,-1.9991666666666665,-0.6370833333333332,gamble,win,0.725,66.45291666666668,748.0568479040521,None,748.0568479040521,None,748.0568479040521,None,748.0568479040521,None,748.0568479040521,None,748.0568479040521,None,748.0568479040521,None,1,748.0568479040521,None,750.6078320820816,None,750.6078320820816,None,750.6078320820816,None,750.6078320820816,None,750.6078320820816,None,750.6078320820816,None,750.6078320820816,None,754.6094256076321,None,754.6094256076321,None,754.6094256076321,None,754.6094256076321,None,754.6094256076321,None,754.6094256076321,None,754.6094256076321,None,755.593123649247,None,2.518060276226606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,-1.3,,,,,,,,,0,1,1,1,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,12.19,-19.189999999999998,-1.3,-20.49,-10.895,gamble,lose,-20.49,45.962916666666686,757.6105535549286,None,757.6105535549286,None,757.6105535549286,None,757.6105535549286,None,757.6105535549286,None,757.6105535549286,None,757.6105535549286,None,None,757.6105535549286,None,760.6117192604579,None,760.6117192604579,None,760.6117192604579,None,760.6117192604579,None,760.6117192604579,None,760.6117192604579,None,760.6117192604579,None,764.613325905404,None,764.613325905404,None,764.613325905404,None,764.613325905404,None,764.613325905404,None,764.613325905404,None,764.613325905404,None,774.1002817148401,None,,765.5970197872375,None,766.5974120888859,None,0.45,7.502773310436169,769.5985480358358,None,None,769.5985480358358,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,8.9,,,,,,,,,0,1,1,1,0,19,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.45,0.45,12.639999999999999,-18.939999999999998,8.9,-10.039999999999997,-0.5699999999999985,gamble,lose,-10.039999999999997,35.92291666666669,776.1177458589082,None,776.1177458589082,None,776.1177458589082,None,776.1177458589082,None,776.1177458589082,None,776.1177458589082,None,776.1177458589082,None,1,776.1177458589082,None,777.6017178077309,None,777.6017178077309,None,777.6017178077309,None,777.6017178077309,None,777.6017178077309,None,777.6017178077309,None,777.6017178077309,None,781.6031916588836,None,781.6031916588836,None,781.6031916588836,None,781.6031916588836,None,781.6031916588836,None,781.6031916588836,None,781.6031916588836,None,782.5869450579048,None,1.4510134886368178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,2.5,,,,,,,,,0,1,1,1,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.45,0.45,13.089999999999998,2.665833333333333,0.625,-2.040833333333333,-0.7079166666666665,gamble,win,0.625,36.54791666666669,784.6043944826815,None,784.6043944826815,None,784.6043944826815,None,784.6043944826815,None,784.6043944826815,None,784.6043944826815,None,784.6043944826815,None,1,784.6043944826815,None,786.4217809343827,None,786.4217809343827,None,786.4217809343827,None,786.4217809343827,None,786.4217809343827,None,786.4217809343827,None,786.4217809343827,None,790.423276864487,None,790.423276864487,None,790.423276864487,None,790.423276864487,None,790.423276864487,None,790.423276864487,None,790.423276864487,None,799.910354588239,None,1.7844251116621308,791.4070257837593,None,792.4073777672893,None,0.5,7.502763390890323,795.4086253890127,None,None,795.4086253890127,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,4.5,,,,,,,,,0,1,1,1,0,21,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,13.589999999999998,-20.589999999999996,4.5,-16.089999999999996,-5.794999999999998,gamble,lose,-16.089999999999996,20.45791666666669,801.9277537753223,None,801.9277537753223,None,801.9277537753223,None,801.9277537753223,None,801.9277537753223,None,801.9277537753223,None,801.9277537753223,None,1,801.9277537753223,None,804.0619043078332,None,804.0619043078332,None,804.0619043078332,None,804.0619043078332,None,804.0619043078332,None,804.0619043078332,None,804.0619043078332,None,808.0635224722209,None,808.0635224722209,None,808.0635224722209,None,808.0635224722209,None,808.0635224722209,None,808.0635224722209,None,808.0635224722209,None,809.0471766759001,None,2.1012496696203016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,9.9,,,,,,,,,0,1,1,1,0,22,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,14.089999999999998,-21.089999999999996,9.9,-11.189999999999996,-0.6449999999999978,gamble,lose,-11.189999999999996,9.267916666666695,811.0646843379363,None,811.0646843379363,None,811.0646843379363,None,811.0646843379363,None,811.0646843379363,None,811.0646843379363,None,811.0646843379363,None,1,811.0646843379363,None,812.6319519151875,None,812.6319519151875,None,812.6319519151875,None,812.6319519151875,None,812.6319519151875,None,812.6319519151875,None,812.6319519151875,None,816.6334497652133,None,816.6334497652133,None,816.6334497652133,None,816.6334497652133,None,816.6334497652133,None,816.6334497652133,None,816.6334497652133,None,826.1204663717945,None,1.5342620792798698,817.6171775654657,None,818.6175657073327,None,0.49,7.502833787613781,821.6187595715455,None,None,821.6187595715455,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,6.5,,,,,,,,,0,1,1,1,0,23,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.49,0.49,14.579999999999998,-21.439999999999998,6.5,-14.939999999999998,-4.219999999999999,gamble,lose,-14.939999999999998,-5.672083333333303,828.1379378755228,None,828.1379378755228,None,828.1379378755228,None,828.1379378755228,None,828.1379378755228,None,828.1379378755228,None,828.1379378755228,None,1,828.1379378755228,None,830.0553663732717,None,830.0553663732717,None,830.0553663732717,None,830.0553663732717,None,830.0553663732717,None,830.0553663732717,None,830.0553663732717,None,834.0568802225462,None,834.0568802225462,None,834.0568802225462,None,834.0568802225462,None,834.0568802225462,None,834.0568802225462,None,834.0568802225462,None,835.0406032230239,None,1.8844469986506738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,8.3,,,,,,,,,0,1,1,1,0,24,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.49,0.49,15.069999999999999,-21.93,8.3,-13.629999999999999,-2.664999999999999,gamble,lose,-13.629999999999999,-19.3020833333333,837.0580760066805,None,837.0580760066805,None,837.0580760066805,None,837.0580760066805,None,837.0580760066805,None,837.0580760066805,None,837.0580760066805,None,1,837.0580760066805,None,838.5086808744236,None,838.5086808744236,None,838.5086808744236,None,838.5086808744236,None,838.5086808744236,None,838.5086808744236,None,838.5086808744236,None,842.5102228823816,None,842.5102228823816,None,842.5102228823816,None,842.5102228823816,None,842.5102228823816,None,842.5102228823816,None,842.5102228823816,None,843.4938825257996,None,1.417670726426877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,9.1,,,,,,,,,0,1,1,1,0,25,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.49,0.49,15.559999999999999,3.0116666666666667,2.275,-0.7366666666666668,0.7691666666666666,certain,certain,0.7691666666666666,-18.532916666666633,845.5113597892632,None,845.5113597892632,None,845.5113597892632,None,845.5113597892632,None,845.5113597892632,None,845.5113597892632,None,845.5113597892632,None,3,845.5113597892632,None,847.4121167458943,None,847.4121167458943,None,847.4121167458943,None,847.4121167458943,None,847.4121167458943,None,847.4121167458943,None,847.4121167458943,None,851.413674113137,None,851.413674113137,None,851.413674113137,None,851.413674113137,None,851.413674113137,None,851.413674113137,None,851.413674113137,None,860.9006855999469,None,1.867789216892561,852.3974003134354,None,853.397791015188,None,0.5,7.502829627803294,856.3988690448168,None,None,856.3988690448168,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,2,0,6.1,,,,,,,,,0,1,1,1,0,26,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.5,0.5,16.06,3.088333333333333,1.525,-1.563333333333333,-0.019166666666666554,gamble,win,1.525,-17.007916666666635,862.9181267051026,None,862.9181267051026,None,862.9181267051026,None,862.9181267051026,None,862.9181267051026,None,862.9181267051026,None,862.9181267051026,None,1,862.9181267051026,None,864.9855923531286,None,864.9855923531286,None,864.9855923531286,None,864.9855923531286,None,864.9855923531286,None,864.9855923531286,None,864.9855923531286,None,868.9871090822562,None,868.9871090822562,None,868.9871090822562,None,868.9871090822562,None,868.9871090822562,None,868.9871090822562,None,868.9871090822562,None,869.9708464820578,None,2.034499188186601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,11.9,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.922423144395,None,0.5,7.502094942115946,876.9401989539037,None,None,,876.9401989539037,None,881.4252706913394,None,True,True,False,0.5,-0.5,-0.5,7.5,11.9,4.4,2.2,gamble,win,11.9,-5.107916666666634,884.4598367564322,None,884.4598367564322,None,884.4598367564322,None,884.4598367564322,None,884.4598367564322,None,884.4598367564322,None,884.4598367564322,None,None,884.4598367564322,None,887.4609419847839,None,887.4609419847839,None,887.4609419847839,None,887.4609419847839,None,887.4609419847839,None,887.4609419847839,None,887.4609419847839,None,891.4625627090572,None,891.4625627090572,None,891.4625627090572,None,891.4625627090572,None,891.4625627090572,None,891.4625627090572,None,891.4625627090572,None,900.9495677961968,None,,892.446230032132,None,893.4465487372363,None,0.56,7.503089135658229,896.4478347571567,None,None,896.4478347571567,None,871.9716275655665,None,4,1.9343873854086269,871.9716275655665,None,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,-1.5,,,,,,,,,0,2,2,2,0,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-0.94,7.1,-1.5,-8.6,-5.05,gamble,win,-1.5,-6.607916666666634,902.9669925821072,None,902.9669925821072,None,902.9669925821072,None,902.9669925821072,None,902.9669925821072,None,902.9669925821072,None,902.9669925821072,None,None,902.9669925821072,None,905.9681861263234,None,905.9681861263234,None,905.9681861263234,None,905.9681861263234,None,905.9681861263234,None,905.9681861263234,None,905.9681861263234,None,909.9697121350328,None,909.9697121350328,None,909.9697121350328,None,909.9697121350328,None,909.9697121350328,None,909.9697121350328,None,909.9697121350328,None,910.9534133765264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,1.9,,,,,,,,,0,2,2,2,0,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-1.38,7.539999999999999,1.9,-5.639999999999999,-1.8699999999999994,certain,certain,-1.8699999999999994,-8.477916666666633,912.9708180033776,None,912.9708180033776,None,912.9708180033776,None,912.9708180033776,None,912.9708180033776,None,912.9708180033776,None,912.9708180033776,None,3,912.9708180033776,None,915.4551816139137,None,915.4551816139137,None,915.4551816139137,None,915.4551816139137,None,915.4551816139137,None,915.4551816139137,None,915.4551816139137,None,919.4567002629628,None,919.4567002629628,None,919.4567002629628,None,919.4567002629628,None,919.4567002629628,None,919.4567002629628,None,919.4567002629628,None,920.4404603816802,None,2.4514185897423886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,7.3,,,,,,,,,0,2,2,2,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-1.8199999999999998,7.979999999999999,7.3,-0.6799999999999988,-0.3399999999999994,gamble,win,7.3,-1.1779166666666336,922.4578541290539,None,922.4578541290539,None,922.4578541290539,None,922.4578541290539,None,922.4578541290539,None,922.4578541290539,None,922.4578541290539,None,1,922.4578541290539,None,924.0918715477455,None,924.0918715477455,None,924.0918715477455,None,924.0918715477455,None,924.0918715477455,None,924.0918715477455,None,924.0918715477455,None,928.0934266750992,None,928.0934266750992,None,928.0934266750992,None,928.0934266750992,None,928.0934266750992,None,928.0934266750992,None,928.0934266750992,None,937.5804183228465,None,1.6011427946214098,929.0771394360345,None,930.0775518967712,None,0.68,7.5021451797802,933.07866160493,None,None,933.07866160493,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,4.1,,,,,,,,,0,2,2,2,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.68,-0.31999999999999995,-2.1399999999999997,-1.2983333333333331,4.1,2.8016666666666667,1.4008333333333334,gamble,lose,2.8016666666666667,1.6237500000000331,939.5978757472476,None,939.5978757472476,None,939.5978757472476,None,939.5978757472476,None,939.5978757472476,None,939.5978757472476,None,939.5978757472476,None,1,939.5978757472476,None,941.3318654552277,None,941.3318654552277,None,941.3318654552277,None,941.3318654552277,None,941.3318654552277,None,941.3318654552277,None,941.3318654552277,None,945.3334295421664,None,945.3334295421664,None,945.3334295421664,None,945.3334295421664,None,945.3334295421664,None,945.3334295421664,None,945.3334295421664,None,946.3171829412167,None,1.7010856452980079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,13.5,,,,,,,,,0,2,2,2,0,5,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.68,-0.31999999999999995,-2.4599999999999995,-1.3249999999999997,13.5,12.175,6.0875,gamble,lose,12.175,13.798750000000034,948.3345830882608,None,948.3345830882608,None,948.3345830882608,None,948.3345830882608,None,948.3345830882608,None,948.3345830882608,None,948.3345830882608,None,1,948.3345830882608,None,949.5851035439409,None,949.5851035439409,None,949.5851035439409,None,949.5851035439409,None,949.5851035439409,None,949.5851035439409,None,949.5851035439409,None,953.5867031492235,None,953.5867031492235,None,953.5867031492235,None,953.5867031492235,None,953.5867031492235,None,953.5867031492235,None,953.5867031492235,None,963.0736935170426,None,1.217601353651844,954.5703867915145,None,955.5707714135642,None,0.68,7.5029109040042385,958.5719217598089,None,None,958.5719217598089,None,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
,,,3,1,-1.3,,,,,,,,,0,2,2,2,0,6,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.68,-0.31999999999999995,-2.7799999999999994,-1.3516666666666666,-1.3,-2.6516666666666664,-1.975833333333333,gamble,lose,-2.6516666666666664,11.147083333333367,965.0910696652136,None,965.0910696652136,None,965.0910696652136,None,965.0910696652136,None,965.0910696652136,None,965.0910696652136,None,965.0910696652136,None,1,965.0910696652136,None,967.5754479950701,None,967.5754479950701,None,967.5754479950701,None,967.5754479950701,None,967.5754479950701,None,967.5754479950701,None,967.5754479950701,None,971.5769266459683,None,971.5769266459683,None,971.5769266459683,None,971.5769266459683,None,971.5769266459683,None,971.5769266459683,None,971.5769266459683,None,972.5605802096834,None,2.4513779516273644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22694,2019_Oct_07_1051,Mmi_3levels,3.1.5,59.99523899930179,
