currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,5.3,,,,,,,,,0,1,1,1,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.59,0.59,9.36,-17.619999999999997,5.3,-12.319999999999997,-3.5099999999999985,certain,certain,-3.5099999999999985,67.2433333333333,748.5912792832823,None,748.5912792832823,None,748.5912792832823,None,748.5912792832823,None,748.5912792832823,None,748.5912792832823,None,748.5912792832823,None,3,748.5912792832823,None,750.5587477872614,None,750.5587477872614,None,750.5587477872614,None,750.5587477872614,None,750.5587477872614,None,750.5587477872614,None,750.5587477872614,None,754.5435594255105,None,754.5435594255105,None,754.5435594255105,None,754.5435594255105,None,754.5435594255105,None,754.5435594255105,None,754.5435594255105,None,764.0472654805053,None,1.934367116424255,755.5439837243175,None,756.5443523459835,None,0.5,7.502810739679262,759.5455289272359,None,None,759.5455289272359,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,9.1,,,,,,,,,0,1,1,1,0,14,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,9.86,-16.86,9.1,-7.76,0.6699999999999999,gamble,lose,-7.76,59.4833333333333,766.0646652518772,None,766.0646652518772,None,766.0646652518772,None,766.0646652518772,None,766.0646652518772,None,766.0646652518772,None,766.0646652518772,None,1,766.0646652518772,None,767.6152604861418,None,767.6152604861418,None,767.6152604861418,None,767.6152604861418,None,767.6152604861418,None,767.6152604861418,None,767.6152604861418,None,771.6168092088774,None,771.6168092088774,None,771.6168092088774,None,771.6168092088774,None,771.6168092088774,None,771.6168092088774,None,771.6168092088774,None,772.6004961032886,None,1.5175268050516024,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,-0.5,,,,,,,,,0,1,1,1,0,15,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,10.36,-17.36,-0.5,-17.86,-9.18,gamble,lose,-17.86,41.6233333333333,774.6179509118665,None,774.6179509118665,None,774.6179509118665,None,774.6179509118665,None,774.6179509118665,None,774.6179509118665,None,774.6179509118665,None,None,774.6179509118665,None,777.6191089340718,None,777.6191089340718,None,777.6191089340718,None,777.6191089340718,None,777.6191089340718,None,777.6191089340718,None,777.6191089340718,None,781.620700534666,None,781.620700534666,None,781.620700534666,None,781.620700534666,None,781.620700534666,None,781.620700534666,None,781.620700534666,None,791.1076112680603,None,,782.604413987603,None,783.604742931202,None,0.4,7.502801460213959,786.6059403114486,None,None,786.6059403114486,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,-1.1,,,,,,,,,0,1,1,1,0,16,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.4,0.4,10.76,-16.36,-1.1,-17.46,-9.280000000000001,gamble,lose,-17.46,24.1633333333333,793.1251278335694,None,793.1251278335694,None,793.1251278335694,None,793.1251278335694,None,793.1251278335694,None,793.1251278335694,None,793.1251278335694,None,1,793.1251278335694,None,795.2592721771216,None,795.2592721771216,None,795.2592721771216,None,795.2592721771216,None,795.2592721771216,None,795.2592721771216,None,795.2592721771216,None,799.260823779623,None,799.260823779623,None,799.260823779623,None,799.260823779623,None,799.260823779623,None,799.260823779623,None,799.260823779623,None,800.2444869951578,None,2.1010013580089435,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,-0.3,,,,,,,,,0,1,1,1,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.4,0.4,11.16,2.33,-0.075,-2.4050000000000002,-1.2400000000000002,gamble,win,-0.075,24.0883333333333,802.2620166800916,None,802.2620166800916,None,802.2620166800916,None,802.2620166800916,None,802.2620166800916,None,802.2620166800916,None,802.2620166800916,None,None,802.2620166800916,None,805.2630876667099,None,805.2630876667099,None,805.2630876667099,None,805.2630876667099,None,805.2630876667099,None,805.2630876667099,None,805.2630876667099,None,809.2646719075274,None,809.2646719075274,None,809.2646719075274,None,809.2646719075274,None,809.2646719075274,None,809.2646719075274,None,809.2646719075274,None,810.2483834406594,None,,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,9.3,,,,,,,,,0,1,1,1,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.4,0.4,11.56,-17.16,9.3,-7.859999999999999,0.7200000000000006,gamble,lose,-7.859999999999999,16.2283333333333,812.2658862469252,None,812.2658862469252,None,812.2658862469252,None,812.2658862469252,None,812.2658862469252,None,812.2658862469252,None,812.2658862469252,None,1,812.2658862469252,None,813.532982033561,None,813.532982033561,None,813.532982033561,None,813.532982033561,None,813.532982033561,None,813.532982033561,None,813.532982033561,None,817.5344878783217,None,817.5344878783217,None,817.5344878783217,None,817.5344878783217,None,817.5344878783217,None,817.5344878783217,None,817.5344878783217,None,827.0214312501485,None,1.2340932741062716,818.5181805323809,None,819.5185709128855,None,0.36,7.502816499327309,822.5197654133663,None,None,822.5197654133663,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,12.1,,,,,,,,,0,1,1,1,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.36,0.36,11.92,-16.96,12.1,-4.860000000000001,-2.4300000000000006,gamble,lose,-4.860000000000001,11.368333333333299,829.0389193370938,None,829.0389193370938,None,829.0389193370938,None,829.0389193370938,None,829.0389193370938,None,829.0389193370938,None,829.0389193370938,None,1,829.0389193370938,None,830.2393614910543,None,830.2393614910543,None,830.2393614910543,None,830.2393614910543,None,830.2393614910543,None,830.2393614910543,None,830.2393614910543,None,834.2242243266664,None,834.2242243266664,None,834.2242243266664,None,834.2242243266664,None,834.2242243266664,None,834.2242243266664,None,834.2242243266664,None,835.2246201469097,None,1.1673321267589927,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.36,0.36,12.28,-17.32,8.7,-8.620000000000001,0.03999999999999915,gamble,lose,-8.620000000000001,2.7483333333332975,837.2420503168833,None,837.2420503168833,None,837.2420503168833,None,837.2420503168833,None,837.2420503168833,None,837.2420503168833,None,837.2420503168833,None,1,837.2420503168833,None,838.5425591554958,None,838.5425591554958,None,838.5425591554958,None,838.5425591554958,None,838.5425591554958,None,838.5425591554958,None,838.5425591554958,None,842.5440918789245,None,842.5440918789245,None,842.5440918789245,None,842.5440918789245,None,842.5440918789245,None,842.5440918789245,None,842.5440918789245,None,852.031121966429,None,1.267469207989052,843.5278062919388,None,844.5281870729523,None,0.31,7.502874096622691,847.5293809332652,None,None,847.5293809332652,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,1.7,,,,,,,,,0,1,1,1,0,21,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.31,0.31,12.59,-16.93,1.7,-15.23,-6.765000000000001,gamble,lose,-15.23,-12.481666666666703,854.0485166180879,None,854.0485166180879,None,854.0485166180879,None,854.0485166180879,None,854.0485166180879,None,854.0485166180879,None,854.0485166180879,None,1,854.0485166180879,None,855.9826005485374,None,855.9826005485374,None,855.9826005485374,None,855.9826005485374,None,855.9826005485374,None,855.9826005485374,None,855.9826005485374,None,859.9675113818375,None,859.9675113818375,None,859.9675113818375,None,859.9675113818375,None,859.9675113818375,None,859.9675113818375,None,859.9675113818375,None,860.9678902429296,None,1.9010276607004926,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,4.3,,,,,,,,,0,1,1,1,0,22,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.31,0.31,12.9,-17.240000000000002,4.3,-12.940000000000001,-4.32,gamble,lose,-12.940000000000001,-25.421666666666702,862.985342491651,None,862.985342491651,None,862.985342491651,None,862.985342491651,None,862.985342491651,None,862.985342491651,None,862.985342491651,None,1,862.985342491651,None,864.2691328049405,None,864.2691328049405,None,864.2691328049405,None,864.2691328049405,None,864.2691328049405,None,864.2691328049405,None,864.2691328049405,None,868.2706978467759,None,868.2706978467759,None,868.2706978467759,None,868.2706978467759,None,868.2706978467759,None,868.2706978467759,None,868.2706978467759,None,877.7576965758344,None,1.2506729264277965,869.2543693819316,None,870.2548045600997,None,0.23,7.502758262329735,873.2559443432838,None,None,873.2559443432838,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,3.9,,,,,,,,,0,1,1,1,0,23,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.23,0.23,13.13,-16.35,3.9,-12.450000000000001,-4.275,certain,certain,-4.275,-29.6966666666667,879.7751369851176,None,879.7751369851176,None,879.7751369851176,None,879.7751369851176,None,879.7751369851176,None,879.7751369851176,None,879.7751369851176,None,3,879.7751369851176,None,881.7759100665571,None,881.7759100665571,None,881.7759100665571,None,881.7759100665571,None,881.7759100665571,None,881.7759100665571,None,881.7759100665571,None,885.7774335105205,None,885.7774335105205,None,885.7774335105205,None,885.7774335105205,None,885.7774335105205,None,885.7774335105205,None,885.7774335105205,None,886.7611543231178,None,1.9676652941852808,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,11.1,,,,,,,,,0,1,1,1,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.23,0.23,13.360000000000001,-16.580000000000002,11.1,-5.480000000000002,-2.740000000000001,gamble,lose,-5.480000000000002,-35.176666666666705,888.7785896128044,None,888.7785896128044,None,888.7785896128044,None,888.7785896128044,None,888.7785896128044,None,888.7785896128044,None,888.7785896128044,None,1,888.7785896128044,None,889.862382549909,None,889.862382549909,None,889.862382549909,None,889.862382549909,None,889.862382549909,None,889.862382549909,None,889.862382549909,None,893.8471628295956,None,893.8471628295956,None,893.8471628295956,None,893.8471628295956,None,893.8471628295956,None,893.8471628295956,None,893.8471628295956,None,894.8475525701651,None,1.0506566711701453,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,5.9,,,,,,,,,0,1,1,1,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.23,0.23,13.590000000000002,1.9375,1.475,-0.4624999999999999,0.5062500000000001,certain,certain,0.5062500000000001,-34.6704166666667,896.865006738808,None,896.865006738808,None,896.865006738808,None,896.865006738808,None,896.865006738808,None,896.865006738808,None,896.865006738808,None,3,896.865006738808,None,898.1988902314333,None,898.1988902314333,None,898.1988902314333,None,898.1988902314333,None,898.1988902314333,None,898.1988902314333,None,898.1988902314333,None,902.1838039444992,None,902.1838039444992,None,902.1838039444992,None,902.1838039444992,None,902.1838039444992,None,902.1838039444992,None,902.1838039444992,None,911.6874152842211,None,1.3007958643138409,903.1840938500827,None,904.1844835905358,None,0.38,7.502757302368991,907.1856732912129,None,None,907.1856732912129,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,2,0,7.5,,,,,,,,,0,1,1,1,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.38,0.38,13.970000000000002,-19.290000000000003,7.5,-11.790000000000003,-2.1450000000000014,gamble,lose,-11.790000000000003,-46.4604166666667,913.7048076960491,None,913.7048076960491,None,913.7048076960491,None,913.7048076960491,None,913.7048076960491,None,913.7048076960491,None,913.7048076960491,None,1,913.7048076960491,None,914.8052711609052,None,914.8052711609052,None,914.8052711609052,None,914.8052711609052,None,914.8052711609052,None,914.8052711609052,None,914.8052711609052,None,918.7901471158257,None,918.7901471158257,None,918.7901471158257,None,918.7901471158257,None,918.7901471158257,None,918.7901471158257,None,918.7901471158257,None,919.7905346165644,None,1.0673019202658907,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,0.7,,,,,,,,,0,2,2,2,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.892482487252,None,0.34,5.601262784912251,927.9102595198201,None,4,927.9102595198201,None,930.4945794706,None,True,False,True,0.34,-0.6599999999999999,-0.6599999999999999,-2.3649999999999998,0.7,-1.6649999999999998,-0.48249999999999993,certain,certain,-0.48249999999999993,-46.942916666666704,933.5291556644952,None,933.5291556644952,None,933.5291556644952,None,933.5291556644952,None,933.5291556644952,None,933.5291556644952,None,933.5291556644952,None,3,933.5291556644952,None,935.5966073373565,None,935.5966073373565,None,935.5966073373565,None,935.5966073373565,None,935.5966073373565,None,935.5966073373565,None,935.5966073373565,None,939.5982075774809,None,939.5982075774809,None,939.5982075774809,None,939.5982075774809,None,939.5982075774809,None,939.5982075774809,None,939.5982075774809,None,949.085141029791,None,2.034357004915364,940.5818727129372,None,941.5822006965755,None,0.33,7.502872176584788,944.5833423995646,None,None,944.5833423995646,None,921.7912836991018,None,4,3.0848108063219115,921.7912836991018,None,2.5679111698409542,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,12.5,,,,,,,,,0,2,2,2,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.33,-0.6699999999999999,-1.3299999999999998,-2.455833333333333,12.5,10.044166666666667,5.022083333333334,gamble,lose,10.044166666666667,-36.898750000000035,951.102529601776,None,951.102529601776,None,951.102529601776,None,951.102529601776,None,951.102529601776,None,951.102529601776,None,951.102529601776,None,1,951.102529601776,None,952.019550704048,None,952.019550704048,None,952.019550704048,None,952.019550704048,None,952.019550704048,None,952.019550704048,None,952.019550704048,None,956.0045015353244,None,956.0045015353244,None,956.0045015353244,None,956.0045015353244,None,956.0045015353244,None,956.0045015353244,None,956.0045015353244,None,957.0049050351372,None,0.8839104351354763,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,13.5,,,,,,,,,0,2,2,2,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.33,-0.6699999999999999,-1.9999999999999998,11.379999999999999,13.5,2.120000000000001,1.0600000000000005,gamble,win,13.5,-23.398750000000035,959.0222449694993,None,959.0222449694993,None,959.0222449694993,None,959.0222449694993,None,959.0222449694993,None,959.0222449694993,None,959.0222449694993,None,1,959.0222449694993,None,959.955938199535,None,959.955938199535,None,959.955938199535,None,959.955938199535,None,959.955938199535,None,959.955938199535,None,959.955938199535,None,963.9408323935932,None,963.9408323935932,None,963.9408323935932,None,963.9408323935932,None,963.9408323935932,None,963.9408323935932,None,963.9408323935932,None,964.9412243741099,None,0.9005832028342411,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,4.7,,,,,,,,,0,2,2,2,0,3,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.33,-0.6699999999999999,-2.67,12.049999999999999,4.7,-7.349999999999999,-1.3249999999999993,gamble,win,4.7,-18.698750000000036,966.9586791826878,None,966.9586791826878,None,966.9586791826878,None,966.9586791826878,None,966.9586791826878,None,966.9586791826878,None,966.9586791826878,None,1,966.9586791826878,None,968.359197748825,None,968.359197748825,None,968.359197748825,None,968.359197748825,None,968.359197748825,None,968.359197748825,None,968.359197748825,None,972.3607554311166,None,972.3607554311166,None,972.3607554311166,None,972.3607554311166,None,972.3607554311166,None,972.3607554311166,None,972.3607554311166,None,981.8477423207369,None,1.3674136587651446,973.3444640843663,None,974.3448051873129,None,0.47,7.5028382582822815,977.3459526500665,None,None,977.3459526500665,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,13.9,,,,,,,,,0,2,2,2,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.47,-0.53,-3.2,10.620000000000001,13.9,3.2799999999999994,1.6399999999999997,gamble,win,13.9,-4.798750000000036,983.8651520116255,None,983.8651520116255,None,983.8651520116255,None,983.8651520116255,None,983.8651520116255,None,983.8651520116255,None,983.8651520116255,None,1,983.8651520116255,None,984.5987505903468,None,984.5987505903468,None,984.5987505903468,None,984.5987505903468,None,984.5987505903468,None,984.5987505903468,None,984.5987505903468,None,988.5836620635819,None,988.5836620635819,None,988.5836620635819,None,988.5836620635819,None,988.5836620635819,None,988.5836620635819,None,988.5836620635819,None,989.5840543640079,None,0.7005071106832474,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,6.1,,,,,,,,,0,2,2,2,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.47,-0.53,-3.7300000000000004,11.15,6.1,-5.050000000000001,0.5249999999999995,gamble,win,6.1,1.301249999999964,991.6014470957452,None,991.6014470957452,None,991.6014470957452,None,991.6014470957452,None,991.6014470957452,None,991.6014470957452,None,991.6014470957452,None,1,991.6014470957452,None,992.9019450548803,None,992.9019450548803,None,992.9019450548803,None,992.9019450548803,None,992.9019450548803,None,992.9019450548803,None,992.9019450548803,None,996.8868683675537,None,996.8868683675537,None,996.8868683675537,None,996.8868683675537,None,996.8868683675537,None,996.8868683675537,None,996.8868683675537,None,1006.3904473888688,None,1.2674375295173377,997.8872401890112,None,998.887634729268,None,0.58,7.502760182134807,1001.8887245948426,None,None,1001.8887245948426,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,6.7,,,,,,,,,0,2,2,2,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.58,-0.42000000000000004,-4.15,10.030000000000001,6.7,-3.330000000000001,1.6849999999999996,gamble,win,6.7,8.001249999999963,1008.4079098771326,None,1008.4079098771326,None,1008.4079098771326,None,1008.4079098771326,None,1008.4079098771326,None,1008.4079098771326,None,1008.4079098771326,None,1,1008.4079098771326,None,1009.3583328319946,None,1009.3583328319946,None,1009.3583328319946,None,1009.3583328319946,None,1009.3583328319946,None,1009.3583328319946,None,1009.3583328319946,None,1013.359856915893,None,1013.359856915893,None,1013.359856915893,None,1013.359856915893,None,1013.359856915893,None,1013.359856915893,None,1013.359856915893,None,1014.3435239712708,None,0.9173244471894577,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,13.3,,,,,,,,,0,2,2,2,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.58,-0.42000000000000004,-4.57,-1.8508333333333336,13.3,11.449166666666667,5.724583333333333,gamble,lose,11.449166666666667,19.45041666666663,1016.3609864595346,None,1016.3609864595346,None,1016.3609864595346,None,1016.3609864595346,None,1016.3609864595346,None,1016.3609864595346,None,1016.3609864595346,None,1,1016.3609864595346,None,1017.0779631481273,None,1017.0779631481273,None,1017.0779631481273,None,1017.0779631481273,None,1017.0779631481273,None,1017.0779631481273,None,1017.0779631481273,None,1021.0794552336447,None,1021.0794552336447,None,1021.0794552336447,None,1021.0794552336447,None,1021.0794552336447,None,1021.0794552336447,None,1021.0794552336447,None,1030.5664325236576,None,0.6839277782710269,1022.063161327038,None,1023.063591385493,None,0.55,7.502744183060713,1026.0647401281167,None,None,1026.0647401281167,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,2.9,,,,,,,,,0,2,2,2,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.55,-0.44999999999999996,-5.0200000000000005,11.32,2.9,-8.42,-2.76,certain,certain,-2.76,16.69041666666663,1032.5839302102104,None,1032.5839302102104,None,1032.5839302102104,None,1032.5839302102104,None,1032.5839302102104,None,1032.5839302102104,None,1032.5839302102104,None,3,1032.5839302102104,None,1034.5012860158458,None,1034.5012860158458,None,1034.5012860158458,None,1034.5012860158458,None,1034.5012860158458,None,1034.5012860158458,None,1034.5012860158458,None,1038.4861466115108,None,1038.4861466115108,None,1038.4861466115108,None,1038.4861466115108,None,1038.4861466115108,None,1038.4861466115108,None,1038.4861466115108,None,1039.486542431754,None,1.8842867363709956,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,6.5,,,,,,,,,0,2,2,2,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-5.470000000000001,11.77,6.5,-5.27,0.6150000000000002,gamble,win,6.5,23.19041666666663,1041.5040301987901,None,1041.5040301987901,None,1041.5040301987901,None,1041.5040301987901,None,1041.5040301987901,None,1041.5040301987901,None,1041.5040301987901,None,1,1041.5040301987901,None,1043.288023061934,None,1043.288023061934,None,1043.288023061934,None,1043.288023061934,None,1043.288023061934,None,1043.288023061934,None,1043.288023061934,None,1047.272862858721,None,1047.272862858721,None,1047.272862858721,None,1047.272862858721,None,1047.272862858721,None,1047.272862858721,None,1047.272862858721,None,1048.2732529191999,None,1.7508988351328298,,,,,,,,,,,,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
,,,3,1,1.1,,,,,,,,,0,2,2,2,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-5.920000000000001,12.219999999999999,1.1,-11.12,-5.01,gamble,win,1.1,24.29041666666663,1050.2907378063537,None,1050.2907378063537,None,1050.2907378063537,None,1050.2907378063537,None,1050.2907378063537,None,1050.2907378063537,None,1050.2907378063537,None,None,1050.2907378063537,None,1053.291850390844,None,1053.291850390844,None,1053.291850390844,None,1053.291850390844,None,1053.291850390844,None,1053.291850390844,None,1053.291850390844,None,1057.2767625040142,None,1057.2767625040142,None,1057.2767625040142,None,1057.2767625040142,None,1057.2767625040142,None,1057.2767625040142,None,1057.2767625040142,None,1066.7804071221035,None,,1058.2772079217248,None,1059.27748598787,None,0.59,7.502758582239039,1062.2786193713546,None,None,1062.2786193713546,None,,,,,,,,,,24232,2019_Nov_05_1502,Mmi_3levels,3.1.5,59.97574224581828,
