currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,7.3,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.93,0.93,11.54,-24.560000000000002,7.3,-17.26,-4.98,certain,certain,-4.98,55.85000000000001,1142.187333509326,None,1142.187333509326,None,1142.187333509326,None,1142.187333509326,None,1142.187333509326,None,1142.187333509326,None,1142.187333509326,None,3,1142.187333509326,None,1145.021688385401,None,1145.021688385401,None,1145.021688385401,None,1145.021688385401,None,1145.021688385401,None,1145.021688385401,None,1145.021688385401,None,1149.0232092602528,None,1149.0232092602528,None,1149.0232092602528,None,1149.0232092602528,None,1149.0232092602528,None,1149.0232092602528,None,1149.0232092602528,None,1158.5101387922186,None,2.8012767285108566,1150.0069189725327,None,1151.0073090306832,None,0.91,7.502725447411649,1154.0084004895762,None,None,1154.0084004895762,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,7.9,,,,,,,,,0,1,1,1,0,12,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.91,0.91,12.45,-25.189999999999998,7.9,-17.29,-4.694999999999999,gamble,lose,-17.29,38.56000000000001,1160.5275125392945,None,1160.5275125392945,None,1160.5275125392945,None,1160.5275125392945,None,1160.5275125392945,None,1160.5275125392945,None,1160.5275125392945,None,1,1160.5275125392945,None,1162.2949345236411,None,1162.2949345236411,None,1162.2949345236411,None,1162.2949345236411,None,1162.2949345236411,None,1162.2949345236411,None,1162.2949345236411,None,1166.2964534785715,None,1166.2964534785715,None,1166.2964534785715,None,1166.2964534785715,None,1166.2964534785715,None,1166.2964534785715,None,1166.2964534785715,None,1167.2801775900298,None,1.73428847984178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,5.3,,,,,,,,,0,1,1,1,0,13,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.91,0.91,13.36,-26.1,5.3,-20.8,-7.75,gamble,lose,-20.8,17.76000000000001,1169.2975766157033,None,1169.2975766157033,None,1169.2975766157033,None,1169.2975766157033,None,1169.2975766157033,None,1169.2975766157033,None,1169.2975766157033,None,1,1169.2975766157033,None,1171.898508083541,None,1171.898508083541,None,1171.898508083541,None,1171.898508083541,None,1171.898508083541,None,1171.898508083541,None,1171.898508083541,None,1175.900045597402,None,1175.900045597402,None,1175.900045597402,None,1175.900045597402,None,1175.900045597402,None,1175.900045597402,None,1175.900045597402,None,1185.38692361227,None,2.5678581199608743,1176.8837575495709,None,1177.884136728302,None,0.88,7.502744966302998,1180.885287703888,None,None,1180.885287703888,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,8.3,,,,,,,,,0,1,1,1,0,14,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.88,0.88,14.24,-26.560000000000002,8.3,-18.26,-4.98,gamble,lose,-18.26,-0.4999999999999929,1187.4044099930325,None,1187.4044099930325,None,1187.4044099930325,None,1187.4044099930325,None,1187.4044099930325,None,1187.4044099930325,None,1187.4044099930325,None,None,1187.4044099930325,None,1190.4055350500275,None,1190.4055350500275,None,1190.4055350500275,None,1190.4055350500275,None,1190.4055350500275,None,1190.4055350500275,None,1190.4055350500275,None,1194.4070549649186,None,1194.4070549649186,None,1194.4070549649186,None,1194.4070549649186,None,1194.4070549649186,None,1194.4070549649186,None,1194.4070549649186,None,1195.3907992352033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,6.3,,,,,,,,,0,1,1,1,0,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.88,0.88,15.120000000000001,-27.44,6.3,-21.14,-7.42,certain,certain,-7.42,-7.919999999999993,1197.4082027405966,None,1197.4082027405966,None,1197.4082027405966,None,1197.4082027405966,None,1197.4082027405966,None,1197.4082027405966,None,1197.4082027405966,None,3,1197.4082027405966,None,1199.8257729567122,None,1199.8257729567122,None,1199.8257729567122,None,1199.8257729567122,None,1199.8257729567122,None,1199.8257729567122,None,1199.8257729567122,None,1203.8105914068292,None,1203.8105914068292,None,1203.8105914068292,None,1203.8105914068292,None,1203.8105914068292,None,1203.8105914068292,None,1203.8105914068292,None,1213.314205444476,None,2.3844677497982047,1204.8109856247902,None,1205.8113660834497,None,0.9,7.5027670450508595,1208.8124927403987,None,None,1208.8124927403987,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,0.1,,,,,,,,,0,1,1,1,0,16,16,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.9,0.9,16.02,-28.619999999999997,0.1,-28.519999999999996,-14.209999999999997,gamble,lose,-28.519999999999996,-36.43999999999999,1215.3316764660995,None,1215.3316764660995,None,1215.3316764660995,None,1215.3316764660995,None,1215.3316764660995,None,1215.3316764660995,None,1215.3316764660995,None,None,1215.3316764660995,None,1218.3327698448556,None,1218.3327698448556,None,1218.3327698448556,None,1218.3327698448556,None,1218.3327698448556,None,1218.3327698448556,None,1218.3327698448556,None,1222.3342731206794,None,1222.3342731206794,None,1222.3342731206794,None,1222.3342731206794,None,1222.3342731206794,None,1222.3342731206794,None,1222.3342731206794,None,1223.3179921124247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,10.1,,,,,,,,,0,1,1,1,0,17,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.9,0.9,16.919999999999998,4.56,2.525,-2.0349999999999997,0.2450000000000001,gamble,win,2.525,-33.91499999999999,1225.3354695336893,None,1225.3354695336893,None,1225.3354695336893,None,1225.3354695336893,None,1225.3354695336893,None,1225.3354695336893,None,1225.3354695336893,None,1,1225.3354695336893,None,1227.1694557904266,None,1227.1694557904266,None,1227.1694557904266,None,1227.1694557904266,None,1227.1694557904266,None,1227.1694557904266,None,1227.1694557904266,None,1231.1543039989774,None,1231.1543039989774,None,1231.1543039989774,None,1231.1543039989774,None,1231.1543039989774,None,1231.1543039989774,None,1231.1543039989774,None,1232.1546230210806,None,1.8007164398441091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,10.3,,,,,,,,,0,1,1,1,0,18,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.9,0.9,17.819999999999997,-30.419999999999995,10.3,-20.119999999999994,-4.909999999999997,certain,certain,-4.909999999999997,-38.82499999999999,1234.2220938027021,None,1234.2220938027021,None,1234.2220938027021,None,1234.2220938027021,None,1234.2220938027021,None,1234.2220938027021,None,1234.2220938027021,None,3,1234.2220938027021,None,1236.9564881966216,None,1236.9564881966216,None,1236.9564881966216,None,1236.9564881966216,None,1236.9564881966216,None,1236.9564881966216,None,1236.9564881966216,None,1240.9580033117672,None,1240.9580033117672,None,1240.9580033117672,None,1240.9580033117672,None,1240.9580033117672,None,1240.9580033117672,None,1240.9580033117672,None,1250.4449037253507,None,2.7012996072298847,1241.9417079043342,None,1242.9420810034499,None,0.91,7.502656971162651,1245.9432079803082,None,None,1245.9432079803082,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,3.7,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.91,0.91,18.729999999999997,4.745833333333334,0.925,-3.8208333333333337,-1.447916666666667,certain,certain,-1.447916666666667,-40.27291666666665,1252.4623657874763,None,1252.4623657874763,None,1252.4623657874763,None,1252.4623657874763,None,1252.4623657874763,None,1252.4623657874763,None,1252.4623657874763,None,3,1252.4623657874763,None,1254.7965819513774,None,1254.7965819513774,None,1254.7965819513774,None,1254.7965819513774,None,1254.7965819513774,None,1254.7965819513774,None,1254.7965819513774,None,1258.798091306875,None,1258.798091306875,None,1258.798091306875,None,1258.798091306875,None,1258.798091306875,None,1258.798091306875,None,1258.798091306875,None,1259.781794299488,None,2.3011053781374358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,5.1,,,,,,,,,0,1,1,1,0,20,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.91,0.91,19.639999999999997,-32.379999999999995,5.1,-27.279999999999994,-11.089999999999996,gamble,lose,-27.279999999999994,-67.55291666666665,1261.7991734862444,None,1261.7991734862444,None,1261.7991734862444,None,1261.7991734862444,None,1261.7991734862444,None,1261.7991734862444,None,1261.7991734862444,None,1,1261.7991734862444,None,1263.866771940724,None,1263.866771940724,None,1263.866771940724,None,1263.866771940724,None,1263.866771940724,None,1263.866771940724,None,1263.866771940724,None,1267.8681933011394,None,1267.8681933011394,None,1267.8681933011394,None,1267.8681933011394,None,1267.8681933011394,None,1267.8681933011394,None,1267.8681933011394,None,1277.3550879550749,None,2.0344038333860226,1268.8518774148542,None,1269.8522722727503,None,0.84,7.502686089545023,1272.85340564925,None,None,1272.85340564925,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,3.9,,,,,,,,,0,1,1,1,0,21,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.84,0.84,20.479999999999997,-32.239999999999995,3.9,-28.339999999999996,-12.219999999999999,gamble,lose,-28.339999999999996,-95.89291666666665,1279.3725132192485,None,1279.3725132192485,None,1279.3725132192485,None,1279.3725132192485,None,1279.3725132192485,None,1279.3725132192485,None,1279.3725132192485,None,None,1279.3725132192485,None,1282.373680513876,None,1282.373680513876,None,1282.373680513876,None,1282.373680513876,None,1282.373680513876,None,1282.373680513876,None,1282.373680513876,None,1286.37523498683,None,1286.37523498683,None,1286.37523498683,None,1286.37523498683,None,1286.37523498683,None,1286.37523498683,None,1286.37523498683,None,1287.3588551040739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,13.5,,,,,,,,,0,1,1,1,0,22,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.84,0.84,21.319999999999997,4.716666666666667,3.375,-1.3416666666666668,1.0166666666666666,gamble,win,3.375,-92.51791666666665,1289.3763174862252,None,1289.3763174862252,None,1289.3763174862252,None,1289.3763174862252,None,1289.3763174862252,None,1289.3763174862252,None,1289.3763174862252,None,1,1289.3763174862252,None,1290.8268832945032,None,1290.8268832945032,None,1290.8268832945032,None,1290.8268832945032,None,1290.8268832945032,None,1290.8268832945032,None,1290.8268832945032,None,1294.8117055844632,None,1294.8117055844632,None,1294.8117055844632,None,1294.8117055844632,None,1294.8117055844632,None,1294.8117055844632,None,1294.8117055844632,None,1304.3152889037738,None,1.4174694216926582,1295.812096922542,None,1296.812481541012,None,0.94,7.502709448279347,1299.8135937987245,None,None,1299.8135937987245,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,1.3,,,,,,,,,0,1,1,1,0,23,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.94,0.94,22.259999999999998,5.145,0.325,-4.819999999999999,-2.2474999999999996,certain,certain,-2.2474999999999996,-94.76541666666665,1306.3327544857166,None,1306.3327544857166,None,1306.3327544857166,None,1306.3327544857166,None,1306.3327544857166,None,1306.3327544857166,None,1306.3327544857166,None,3,1306.3327544857166,None,1308.450215107936,None,1308.450215107936,None,1308.450215107936,None,1308.450215107936,None,1308.450215107936,None,1308.450215107936,None,1308.450215107936,None,1312.4350485972827,None,1312.4350485972827,None,1312.4350485972827,None,1312.4350485972827,None,1312.4350485972827,None,1312.4350485972827,None,1312.4350485972827,None,1313.4354341756552,None,2.0843565560062416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,3.3,,,,,,,,,0,1,1,1,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.94,0.94,23.2,-36.36,3.3,-33.06,-14.88,certain,certain,-14.88,-109.64541666666665,1315.4529045573436,None,1315.4529045573436,None,1315.4529045573436,None,1315.4529045573436,None,1315.4529045573436,None,1315.4529045573436,None,1315.4529045573436,None,3,1315.4529045573436,None,1317.1034937243094,None,1317.1034937243094,None,1317.1034937243094,None,1317.1034937243094,None,1317.1034937243094,None,1317.1034937243094,None,1317.1034937243094,None,1321.1050040397677,None,1321.1050040397677,None,1321.1050040397677,None,1321.1050040397677,None,1321.1050040397677,None,1321.1050040397677,None,1321.1050040397677,None,1322.0887057524524,None,1.617480301123578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,10.9,,,,,,,,,0,1,1,1,0,25,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.94,0.94,24.14,-37.3,10.9,-26.4,-7.749999999999999,gamble,lose,-26.4,-136.04541666666665,1324.1061460557976,None,1324.1061460557976,None,1324.1061460557976,None,1324.1061460557976,None,1324.1061460557976,None,1324.1061460557976,None,1324.1061460557976,None,1,1324.1061460557976,None,1325.45664578781,None,1325.45664578781,None,1325.45664578781,None,1325.45664578781,None,1325.45664578781,None,1325.45664578781,None,1325.45664578781,None,1329.458140744071,None,1329.458140744071,None,1329.458140744071,None,1329.458140744071,None,1329.458140744071,None,1329.458140744071,None,1329.458140744071,None,1338.945083395287,None,1.317398225713987,1330.4418168582488,None,1331.4422382746125,None,0.89,7.50274720613379,1334.4433905301266,None,None,1334.4433905301266,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.89,0.89,25.03,5.200833333333334,1.675,-3.525833333333334,-0.9254166666666669,certain,certain,-0.9254166666666669,-136.97083333333333,1340.9625169790233,None,1340.9625169790233,None,1340.9625169790233,None,1340.9625169790233,None,1340.9625169790233,None,1340.9625169790233,None,1340.9625169790233,None,3,1340.9625169790233,None,1342.863240298524,None,1342.863240298524,None,1342.863240298524,None,1342.863240298524,None,1342.863240298524,None,1342.863240298524,None,1342.863240298524,None,1346.8480865871534,None,1346.8480865871534,None,1346.8480865871534,None,1346.8480865871534,None,1346.8480865871534,None,1346.8480865871534,None,1346.8480865871534,None,1347.8484510467388,None,1.8676266128895804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,9.3,,,,,,,,,0,2,2,2,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.151978369162,None,0.94,7.5021040422143415,1360.15309542662,None,None,1360.15309542662,None,1364.654782852158,None,True,False,True,0.94,-0.06000000000000005,-0.06000000000000005,-0.2150000000000002,9.3,9.085,4.5425,gamble,lose,9.085,-127.88583333333332,1367.689299639198,None,1367.689299639198,None,1367.689299639198,None,1367.689299639198,None,1367.689299639198,None,1367.689299639198,None,1367.689299639198,None,1,1367.689299639198,None,1369.1065050757024,None,1369.1065050757024,None,1369.1065050757024,None,1369.1065050757024,None,1369.1065050757024,None,1369.1065050757024,None,1369.1065050757024,None,1373.0912867279258,None,1373.0912867279258,None,1373.0912867279258,None,1373.0912867279258,None,1373.0912867279258,None,1373.0912867279258,None,1373.0912867279258,None,1382.5949417232187,None,1.384254961682018,1374.0917206236045,None,1375.0921023622504,None,0.99,7.502319070103113,1378.0932200596435,None,None,1378.0932200596435,None,1349.8492519618594,None,4,7.286217891785782,1349.8492519618594,None,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,12.5,,,,,,,,,0,2,2,2,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.99,-0.010000000000000009,-0.07000000000000006,0.2100000000000002,12.5,12.29,6.145,gamble,win,12.5,-115.38583333333332,1384.6123215499683,None,1384.6123215499683,None,1384.6123215499683,None,1384.6123215499683,None,1384.6123215499683,None,1384.6123215499683,None,1384.6123215499683,None,1,1384.6123215499683,None,1385.7461748541682,None,1385.7461748541682,None,1385.7461748541682,None,1385.7461748541682,None,1385.7461748541682,None,1385.7461748541682,None,1385.7461748541682,None,1389.7309680257458,None,1389.7309680257458,None,1389.7309680257458,None,1389.7309680257458,None,1389.7309680257458,None,1389.7309680257458,None,1389.7309680257458,None,1390.731351684255,None,1.1007428384036757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,-1.1,,,,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.99,-0.010000000000000009,-0.08000000000000007,-0.041666666666666706,-1.1,-1.1416666666666668,-1.1208333333333336,certain,certain,-1.1208333333333336,-116.50666666666666,1392.7487862279522,None,1392.7487862279522,None,1392.7487862279522,None,1392.7487862279522,None,1392.7487862279522,None,1392.7487862279522,None,1392.7487862279522,None,3,1392.7487862279522,None,1395.1497016967041,None,1395.1497016967041,None,1395.1497016967041,None,1395.1497016967041,None,1395.1497016967041,None,1395.1497016967041,None,1395.1497016967041,None,1399.1345281464164,None,1399.1345281464164,None,1399.1345281464164,None,1399.1345281464164,None,1399.1345281464164,None,1399.1345281464164,None,1399.1345281464164,None,1400.1349127648864,None,2.3678104425780475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,4.9,,,,,,,,,0,2,2,2,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.99,-0.010000000000000009,-0.09000000000000008,-0.04250000000000004,4.9,4.8575,2.42875,gamble,lose,4.8575,-111.64916666666666,1402.1523485884536,None,1402.1523485884536,None,1402.1523485884536,None,1402.1523485884536,None,1402.1523485884536,None,1402.1523485884536,None,1402.1523485884536,None,1,1402.1523485884536,None,1403.0360056636855,None,1403.0360056636855,None,1403.0360056636855,None,1403.0360056636855,None,1403.0360056636855,None,1403.0360056636855,None,1403.0360056636855,None,1407.0208538721781,None,1407.0208538721781,None,1407.0208538721781,None,1407.0208538721781,None,1407.0208538721781,None,1407.0208538721781,None,1407.0208538721781,None,1416.5244544705492,None,0.8505949266836978,1408.0212292111246,None,1409.021608389914,None,0.96,7.502720007672906,1412.0226796899224,None,None,1412.0226796899224,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,6.3,,,,,,,,,0,2,2,2,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.96,-0.040000000000000036,-0.13000000000000012,0.6900000000000006,6.3,5.609999999999999,2.8049999999999997,gamble,win,6.3,-105.34916666666666,1418.5418829345144,None,1418.5418829345144,None,1418.5418829345144,None,1418.5418829345144,None,1418.5418829345144,None,1418.5418829345144,None,1418.5418829345144,None,1,1418.5418829345144,None,1419.5255948866834,None,1419.5255948866834,None,1419.5255948866834,None,1419.5255948866834,None,1419.5255948866834,None,1419.5255948866834,None,1419.5255948866834,None,1423.5104267760762,None,1423.5104267760762,None,1423.5104267760762,None,1423.5104267760762,None,1423.5104267760762,None,1423.5104267760762,None,1423.5104267760762,None,1424.5108062748332,None,0.950629964703694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,5.5,,,,,,,,,0,2,2,2,0,5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.96,-0.040000000000000036,-0.17000000000000015,-0.1541666666666668,5.5,5.345833333333333,2.6729166666666666,gamble,lose,5.345833333333333,-100.00333333333333,1426.5282337788958,None,1426.5282337788958,None,1426.5282337788958,None,1426.5282337788958,None,1426.5282337788958,None,1426.5282337788958,None,1426.5282337788958,None,1,1426.5282337788958,None,1427.4785978384898,None,1427.4785978384898,None,1427.4785978384898,None,1427.4785978384898,None,1427.4785978384898,None,1427.4785978384898,None,1427.4785978384898,None,1431.463450846728,None,1431.463450846728,None,1431.463450846728,None,1431.463450846728,None,1431.463450846728,None,1431.463450846728,None,1431.463450846728,None,1440.9670293663512,None,0.9172676730086096,1432.4638143463526,None,1433.4641903252923,None,1.0,7.502734406851232,1436.465315702313,None,None,1436.465315702313,None,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
,,,3,1,1.3,,,,,,,,,0,2,2,2,0,6,6,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-0.17000000000000015,-0.03,1.3,1.27,1.2850000000000001,gamble,lose,1.27,-98.73333333333333,1442.9844674298074,None,1442.9844674298074,None,1442.9844674298074,None,1442.9844674298074,None,1442.9844674298074,None,1442.9844674298074,None,1442.9844674298074,None,1,1442.9844674298074,None,1444.8685296023032,None,1444.8685296023032,None,1444.8685296023032,None,1444.8685296023032,None,1444.8685296023032,None,1444.8685296023032,None,1444.8685296023032,None,1448.853348372446,None,1448.853348372446,None,1448.853348372446,None,1448.853348372446,None,1448.853348372446,None,1448.853348372446,None,1448.853348372446,None,1449.8537291511311,None,1.8509629060863517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24223,2019_Dec_23_1144,Mmi_3levels,3.1.5,59.97645217186193,
